PUF_ID,PPEDUC,agecat,HEALTH,PPETHM,PPGENDER,PPMARIT,PPREG4,HOUSING,HOUSESAT,KIDS_1,KIDS_2,KIDS_3,KIDS_3,fpl,PPINCIMP,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,MILITARY,HOUSERANGES,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,SWB_1,SWB_2,SWB_3,CHANGEABLE,LIVINGARRANGEMENT,EARNERS,SNAP,PAREDUC,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PPHHSIZE,PPT01,PPT25,PPT612,PPT1317,PPT18OV,FWBscore,FWBscore_wt
12710,3,6,4,1,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,6,2,2,1,0,3,1,2,3,3,5,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,73,36.15240932651033
10129,5,6,4,1,1,1,1,1,4,2,0,0,0,3,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,0,1,1,0,0,0,1,1,0,0,7,6,6,6,2,3,0,5,3,2,3,1,3,4,0,1,1,0,0,0,1,0,0,0,5,1,1,0,0,4,62,30.69331513521918
11082,5,6,4,1,2,1,3,1,3,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,6,5,4,4,2,0,5,3,1,1,1,4,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,62,28.26139937285825
12298,4,3,3,1,1,4,1,1,4,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,5,6,7,3,1,1,0,4,5,2,3,3,3,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,52,31.376049090928202
10759,5,3,5,1,1,1,1,1,4,1,1,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,7,0,0,0,1,0,0,0,0,1,0,0,0,7,7,7,2,2,2,0,5,4,2,3,3,5,5,0,1,0,0,0,0,1,1,0,0,4,0,1,1,0,2,63,28.268959507092926
9184,3,4,4,1,2,1,1,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,1,0,0,1,0,0,0,0,0,0,0,0,7,3,6,4,2,2,0,3,4,2,3,3,4,4,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,2,50,80.624663154417
9434,2,5,3,1,1,1,3,1,4,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,6,2,4,4,2,2,0,2,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,50,92.699870913421
10912,2,6,3,2,1,1,3,1,2,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,6,5,5,2,2,0,2,3,2,3,3,3,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,59,42.651578436296546
10130,2,6,4,1,2,1,3,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,7,7,5,4,2,2,0,3,2,2,3,3,4,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,50,39.20157907477405
8308,3,3,5,1,1,1,3,2,4,0,0,1,1,2,3,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,4,2,1,0,3,4,1,4,4,3,5,1,1,0,0,0,1,1,1,0,0,4,0,0,0,1,2,86,61.549839251696596
10550,3,6,2,4,1,1,4,1,3,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4,4,2,2,0,3,3,2,3,1,3,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,3,50,13.993328668927852
8714,5,3,3,1,2,1,1,1,3,1,1,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,3,2,2,0,5,5,1,3,3,4,5,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,2,56,52.46412037403775
7314,3,3,4,1,2,1,3,1,4,1,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,6,2,2,0,3,4,2,3,3,4,4,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,59,90.37005398777374
14099,5,6,4,1,1,1,3,2,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,7,7,7,4,2,2,0,5,2,1,4,4,4,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,81,38.72146802451029
7315,4,2,3,1,1,1,3,1,3,1,1,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,5,2,2,0,3,4,2,3,2,3,3,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,43,57.241608910644906
12751,1,2,1,4,2,5,3,2,4,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,4,4,5,4,2,1,1,1,5,1,3,4,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,31,59.00569451531245
11499,4,4,4,1,1,1,3,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,2,2,2,0,2,4,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,52,51.289101107525525
8309,3,6,2,1,2,4,3,1,4,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3,1,1,0,3,3,3,3,3,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,49,29.2573839647321
8948,4,8,4,1,2,1,2,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,2,2,0,4,2,2,3,4,4,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,2,83,61.3694510744654
11223,4,3,4,1,1,1,3,1,4,0,2,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,7,4,6,3,2,2,0,3,4,2,3,3,4,5,1,1,0,0,1,0,1,1,0,0,4,0,0,1,0,2,70,50.51462756791885
14078,4,7,3,1,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,6,6,6,5,2,2,0,2,3,2,4,3,2,3,0,1,1,0,1,0,1,1,0,0,2,0,0,0,0,2,72,37.50505960103604
10551,5,5,5,1,2,1,1,1,4,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,6,7,4,2,2,0,5,4,1,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55,54.73973951670719
7994,4,2,5,1,1,1,2,1,4,1,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,2,2,0,4,2,1,3,4,5,5,1,1,1,0,1,1,1,1,0,0,3,0,1,0,0,2,59,32.375656656599446
8949,5,6,3,1,2,1,3,1,3,0,0,0,0,3,8,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,5,2,2,2,0,5,3,3,2,3,3,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,67,37.93197053152083
7995,2,3,4,1,1,4,4,2,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,7,7,7,1,1,0,2,4,4,4,4,5,5,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,2,26,23.961656619950453
10552,2,8,3,1,2,1,1,1,4,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,6,7,4,2,1,0,2,2,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,55,23.583271809713384
11224,5,8,4,1,1,2,4,1,4,0,0,0,0,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,2,2,2,0,5,2,1,3,4,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,86,24.272985580858624
8519,4,6,3,1,1,1,2,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,4,2,1,0,4,2,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,78,47.12589043585605
7225,4,3,5,1,2,1,3,2,2,0,1,0,0,3,9,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,3,2,2,0,4,3,2,3,4,3,3,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,2,66,170.80356982784963
9916,4,7,4,1,1,1,3,1,4,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,6,6,2,2,2,0,4,2,3,2,3,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,2,62,39.51068329285513
11225,5,2,2,1,2,1,2,1,4,1,1,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,0,1,0,1,0,0,0,0,0,6,6,6,2,2,2,0,4,5,2,3,3,5,5,1,1,0,0,0,0,1,0,0,0,4,0,1,1,0,2,62,58.577044873484795
10131,2,5,4,1,1,1,3,1,3,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4,3,2,2,0,2,2,2,3,3,4,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,47,87.13787865861575
9435,2,7,3,1,2,1,2,1,4,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,7,6,5,2,2,2,0,2,2,1,4,3,5,2,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,72,47.391381048841126
8715,5,4,3,4,1,4,3,3,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,5,5,3,0,3,4,1,2,3,5,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,50,44.393030349409
11226,2,8,4,1,1,1,1,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,7,6,2,2,1,0,1,2,1,3,3,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,77,82.44649466479657
13232,4,6,4,1,1,1,3,1,3,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,4,1,2,2,0,2,3,1,3,3,1,3,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,67,43.34153832381001
11925,5,4,4,1,2,1,1,1,3,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,4,2,2,0,3,4,2,3,2,4,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,39.82542084709332
8310,5,3,5,1,2,1,3,1,3,1,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,6,5,5,5,2,2,0,5,4,1,3,4,3,4,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,61,61.96764318086378
11831,2,2,4,1,2,1,4,2,4,1,0,0,0,3,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,5,2,1,0,2,4,2,4,4,3,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,59,68.00017248226345
9436,3,4,3,1,1,3,1,2,4,0,0,1,1,3,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,3,1,1,0,3,5,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,16,9.609292385466256
12015,3,6,3,1,1,3,4,1,4,0,0,0,0,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2,5,1,1,0,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,66,31.325689928316102
12780,5,6,3,1,1,1,2,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,1,0,6,6,7,3,2,2,0,5,3,2,2,3,4,5,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,57,25.450777598912975
8950,5,5,5,1,1,1,1,1,4,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,5,6,1,2,1,0,5,3,1,3,3,2,4,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,58,37.2197302953308
11227,3,6,2,1,2,3,3,2,4,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,7,6,1,1,1,0,3,2,1,4,3,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,64,54.03186119508531
9437,5,4,3,1,2,1,4,1,4,0,1,2,2,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,7,6,6,2,2,2,0,5,4,1,2,4,4,5,0,1,0,0,1,0,0,1,0,0,5,0,0,1,1,2,63,89.40622947971842
10132,2,4,4,4,2,1,3,1,4,0,0,0,0,3,7,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,1,5,2,2,0,2,3,1,2,4,2,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,66,100.07437543336464
11083,1,6,2,1,2,2,4,2,3,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,3,4,3,0,1,3,1,2,3,4,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,4,38,42.4379361433936
7380,5,2,3,1,1,1,3,1,4,2,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,5,5,2,1,0,5,3,2,3,4,2,4,1,1,0,1,1,0,1,1,0,0,4,0,1,0,0,2,70,39.42107619478098
8520,2,2,2,1,2,1,3,2,2,2,0,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,1,1,0,5,5,5,4,1,3,1,4,4,2,3,3,2,2,0,0,1,0,0,1,0,0,1,0,4,0,0,0,0,4,38,70.77011848037777
12752,1,1,2,2,2,4,2,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5,6,7,7,4,3,8,2,4,2,3,3,3,4,1,0,0,1,0,0,0,0,0,0,4,0,0,0,1,2,55,66.16608094070754
10760,3,7,3,1,2,1,3,1,4,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,3,2,2,0,2,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,64,32.59203226080307
12235,5,2,4,1,2,1,4,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,5,6,5,2,2,2,0,5,2,1,4,4,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55,37.24348863564939
9438,3,7,4,1,1,1,1,1,4,0,0,0,0,3,8,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,7,6,6,5,2,2,0,3,3,2,4,4,4,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,70,44.58483683677443
7316,3,1,4,1,2,5,3,3,3,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,5,3,1,0,3,3,2,4,4,5,5,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,3,62,175.67593587859113
12354,2,5,4,1,2,1,1,1,4,0,0,2,2,3,8,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,5,5,2,2,0,2,2,1,4,3,3,4,0,1,0,0,0,0,1,1,0,0,4,0,0,0,1,2,52,41.74034780554127
8716,5,4,5,1,1,1,4,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,6,7,7,5,2,1,0,3,3,1,4,4,5,5,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,3,53,38.12026470243702
12299,3,8,4,4,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,98,0,0,0,0,0,0,0,0,0,0,1,0,7,7,7,6,2,2,0,3,3,1,4,4,5,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,78,19.0472484308301
8311,5,2,4,1,1,4,4,3,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,7,2,3,2,0,4,2,1,3,4,5,4,1,0,0,1,1,0,0,1,0,0,3,0,0,0,0,3,70,48.63196175578097
13637,3,1,2,3,2,5,2,2,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,6,5,6,2,2,3,1,4,4,2,2,2,3,4,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,3,41,39.26008150557652
8951,3,4,5,2,2,3,3,2,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,7,7,7,1,1,1,0,3,1,1,3,4,4,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,59,93.09152787539753
9185,2,6,2,1,1,1,3,2,3,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,5,4,4,5,2,2,0,2,3,2,2,3,4,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,47,53.871630007068276
13478,5,8,4,1,1,1,1,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,7,7,6,2,2,0,5,3,1,3,3,4,5,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,60,12.432151764124141
9439,4,1,5,1,1,1,1,2,2,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,1,2,2,0,4,2,4,4,4,4,5,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,75,69.31114633815233
9917,2,6,2,1,1,1,4,1,3,0,0,1,1,3,7,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,6,6,4,2,2,2,0,2,4,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,57,42.44655557352956
8717,2,7,4,1,2,1,1,1,4,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,7,4,5,2,2,0,2,4,2,3,3,4,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,60,36.03493919794908
9186,5,4,5,1,1,1,2,1,4,0,0,0,0,3,8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,7,7,6,2,2,2,0,4,2,1,4,4,4,5,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,3,62,30.65791445584776
10761,5,7,4,1,2,2,4,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,6,4,2,1,1,0,4,3,2,3,4,4,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,64,33.98462201135347
9689,3,7,2,1,2,1,2,1,1,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,4,2,2,0,4,4,1,3,3,5,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,19,8.875950089342945
9440,4,2,4,2,2,1,3,1,3,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,4,7,7,5,2,2,0,4,4,3,3,4,4,5,1,1,0,0,1,0,0,0,0,0,3,0,0,1,0,2,68,93.07300157188908
8952,1,8,2,4,2,3,3,1,3,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,5,4,2,1,1,4,2,3,3,4,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,2,48,73.12516868942929
13656,4,2,4,1,2,1,1,2,2,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5,5,4,2,2,2,0,2,4,2,3,3,3,3,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,59,60.27486506115572
13367,2,1,3,1,2,4,2,3,3,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,1,0,5,5,6,4,3,3,0,4,4,2,3,3,4,4,1,1,1,1,1,0,0,0,0,0,4,0,0,0,1,3,49,75.81487043038273
12935,3,4,2,1,1,1,2,1,2,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,1,1,0,3,2,4,4,2,2,0,2,3,2,2,2,3,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,44,34.19268298947807
7382,2,3,3,1,1,1,1,2,4,0,1,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,3,2,2,0,2,1,1,2,4,5,5,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,2,77,82.35926615238937
12300,4,7,5,1,2,1,3,1,3,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,6,4,6,2,2,0,2,2,2,3,3,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,63,49.45690381205612
12753,5,4,5,1,1,5,1,1,3,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,5,2,2,0,5,2,1,2,4,4,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,52,24.802056557598007
11832,4,5,3,1,1,1,3,1,4,0,0,0,0,3,7,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,7,4,2,2,2,0,4,3,2,3,4,5,4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,79,76.64083794186834
13051,5,8,2,1,1,1,3,1,3,0,0,0,0,3,8,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,6,5,6,2,1,1,0,5,3,2,3,2,4,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,59,13.506856795995468
8312,4,2,5,1,1,1,1,1,4,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,1,0,1,0,7,7,7,1,2,2,0,3,3,2,3,4,5,5,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,79,105.07934312414811
14093,4,6,4,1,2,3,4,1,4,0,0,0,0,3,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,6,6,2,1,1,0,3,3,1,2,4,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,54,32.616150916990264
8521,2,8,4,1,2,2,1,1,4,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,1,1,0,2,3,1,3,3,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,57,38.72726857017494
13953,2,1,5,4,1,5,3,3,3,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,99,0,0,0,1,0,0,0,0,0,0,0,0,5,5,6,3,3,1,0,4,1,3,2,3,5,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,47,127.8556031294754
11926,5,7,5,1,1,1,4,1,4,0,1,0,0,3,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,2,2,0,5,2,1,3,4,5,5,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,84,27.098914754230535
